0.11362982 0.8282379
0.28587115 0.67455435
0.34283745 0.982373
0.3455125 0.636796
0.10554159 0.9672066

0.28000474 0.39844006
0.32386956 0.07754034
0.77427554 0.2524604
0.8344871 0.3378782
0.12360865 0.39513636
0.39827198 0.23119128
0.3899811 0.022350311
0.49043298 0.012817919
0.11575192 0.25085163
0.447559 0.18343502
0.024932265 0.20944524
0.49261975 0.06954533
0.03245949 0.17523602
0.08043015 0.22844219
0.4178114 0.111950636
0.23266411 0.29743314
0.21682215 0.32189977
0.496688 0.20514488
0.21271133 0.23187804
0.5214565 0.32314146
0.09412217 0.44312406
0.5694189 0.35857987
0.49377823 0.09790254
0.16651714 0.21777177
0.5210961 0.16182423
0.5443442 0.16526973
0.0425992 0.31050718
0.5963403 0.3445102
0.33808875 0.06479347
0.5925877 0.3186487
0.33775985 0.11706126
0.4903332 0.14878106
0.30688906 0.36075103
0.17019868 0.35204506
0.36667335 0.32586884
0.1538378 0.3368442
0.30149782 0.39144862
0.63474095 0.34149814
0.53253233 0.013974667
0.29300344 0.46684647
0.47175395 0.39515698
0.31323397 0.21045637
0.71981907 0.24788558
0.15247607 0.057944894
0.26410925 0.057430506
0.39930964 0.42555392
0.3654325 0.1057868
0.33817554 0.17919707
0.4979112 0.1643697
0.3133936 0.30619347
0.6794139 0.26965523
0.6764723 0.33485198
0.5135838 0.35528874
0.006906748 0.062345266
0.5170126 0.10148668
0.13047385 0.14937711
0.29727316 0.26150537
0.71578145 0.32869124
0.67889154 0.28369796
0.3405491 0.18409646
0.32803643 0.23800254
0.071703315 0.05181074
0.5347241 0.035470724
0.3523115 0.298517
0.2613032 0.11392176
0.25501287 0.28875375
0.058175087 0.24496579
0.27238917 0.1447792
0.031357884 0.0938313
0.085164785 0.41477954
0.61696696 0.39876997
0.58737195 0.3006277
0.0037341118 0.36044693
0.23932981 0.03218472
0.2762562 0.23738408
0.36490178 0.25668585
0.4498726 0.4212501
0.13250625 0.2527094
0.0074728727 0.18528497
0.46495104 0.33581114
0.32589984 0.16495311
0.16721737 0.16688633
0.147403 0.18668509
0.53910327 0.14006782
0.48085105 0.197065
0.002628684 0.023339748
0.14038825 0.3365165
0.69294107 0.2632103
0.11500609 0.28272462
0.5995693 0.3178345
0.33051252 0.45507634
0.36840546 0.12485385
0.50014937 0.08170903
0.5121448 0.17473912
0.6923046 0.38088524
0.1370722 0.23249602
0.3224182 0.22884715
0.56696963 0.38096237
0.10885048 0.23120213
0.4591707 0.23415971
0.5332787 0.18424416
0.043666482 0.28936183
0.4084338 0.41736174
0.49284637 0.15819287
0.5993415 0.2828182
0.03793943 0.09301722
0.6439495 0.3960321
0.2740456 0.46295357
0.6416799 0.3513552
0.26810408 0.42446077
0.26917028 0.17166436
0.267429 0.027088284
0.013720989 0.46378458
0.3693775 0.35875547
0.50422525 0.1618886
0.0025348663 0.34668064
0.19597828 0.1485784
0.2314502 0.34117866
0.6099199 0.28198028
0.5339352 0.18176627
0.53445816 0.26602566
0.3782494 0.07417166
0.40199554 0.331833
0.19460416 0.1612246
0.3183521 0.027927876
0.27201223 0.4609244
0.051122427 0.13130152
0.10234165 0.11287725
0.32858276 0.43807054
0.51885486 0.29674566
0.09419191 0.41153145
0.575081 0.33176994
0.36093616 0.31770432
0.09030366 0.434183
0.01770997 0.042411447
0.3109225 0.35980582
0.0047347546 0.15206456
0.13546574 0.065398216
0.10585737 0.020805478
0.15348339 0.077860355
0.03880298 0.22734475
0.15516007 0.12337124
0.46429944 0.34614575
0.21777105 0.231982
0.109861374 0.078790665
0.27504528 0.40155578
0.8110627 0.34108984
0.30811656 0.39758623
0.32191002 0.24600649
0.78931487 0.289976
0.51798105 0.2841295
0.69582427 0.30963814
0.7539996 0.23301876
0.13456035 0.017659903
0.37177002 0.22071385
0.5828967 0.33022845
0.47178984 0.4441942
0.6547837 0.29799712
0.4927038 0.07431793
0.34790993 0.11448288
0.34807503 0.21942759
0.25481832 0.033454657
0.33152747 0.18458545
0.42861056 0.21217954
0.43707538 0.18930447
0.42367184 0.12172103
0.018912196 0.2686336
0.24159586 0.015205979
0.46713483 0.21690547
0.4599924 0.115662694
0.5390148 0.40645468
0.65278685 0.33228457
0.27432203 0.29461145
0.12527156 0.2642398
0.3052324 0.26086915
0.27390146 0.36549878
0.4196062 0.21023679
0.4017576 0.3174795
0.02791214 0.3563757
0.56917775 0.32472014
0.18972373 0.28747725
0.30515468 0.38261747
0.21487987 0.22664368
0.59912467 0.39098275
0.1996342 0.03362143
0.34543455 0.08123565
0.74466455 0.268636
0.49856734 0.3352481
0.32668114 0.09324753
0.4073032 0.3661095
0.38087213 0.19810605
0.051346302 0.38189852
0.25168955 0.26171303
0.059030414 0.24430096
0.35688543 0.43342972
0.2295779 0.28164613
0.4721278 0.08310008
0.5781611 0.25922084
0.109383345 0.23441708

0.8261019 0.6796072
0.50187624 0.5654361
0.61035025 0.96500367
0.6329136 0.6116177
0.5958237 0.66061634
0.6425642 0.81223255
0.8145781 0.79754347
0.76076216 0.73127866
0.9038566 0.5986494
0.017942917 0.13430654
0.7412781 0.789192
0.5321206 0.5404916
0.92452276 0.71489525
0.9076556 0.6105931
0.6333904 0.9619237
0.8302158 0.91456974
0.95111644 0.8324665
0.5962657 0.8561616
0.8342587 0.6611029
0.94103634 0.62606704
0.53893507 0.529719
0.5259409 0.89320934
0.75997233 0.85678065
0.64833045 0.62941694
0.85990405 0.90250576
0.56392086 0.9202287
0.6260549 0.5429429
0.5828302 0.86049473
0.56577575 0.8694078
0.6505784 0.99169767
0.6644864 0.754316
0.5478604 0.65128887
0.49537134 0.4910022
0.7262695 0.9577036
0.7613919 0.88777745
0.6343528 0.6531905
0.75509524 0.8959553
0.8559674 0.6539161
0.7014129 0.70375884
0.5709909 0.96775866
0.5598937 0.5567858
0.95232296 0.8602898
0.5375457 0.5077565
0.77616894 0.9112222
0.4408964 0.60234916
0.8094578 0.96502006
0.45173943 0.5250418
0.54536235 0.47323108
0.65821874 0.75357413
0.86237264 0.88749623
0.95131004 0.9701365
0.5704417 0.47473598
0.553264 0.5980694
0.94057786 0.7809626
0.88505256 0.589458
0.5796951 0.58604515
0.75482774 0.75975156
0.64317214 0.56060696
0.44444692 0.53443587
0.63535404 0.5214201
0.5164975 0.9475632
0.92238986 0.7908833
0.8874599 0.73190916
0.5848187 0.52063274
0.6972488 0.89597714
0.65726507 0.9223132
0.85497105 0.9552983
0.5320587 0.69839966
0.738817 0.87614655
0.495772 0.49226665
0.78620684 0.72354424
0.5050802 0.8689859
0.8155978 0.7027123
0.9491478 0.75086486
0.8938527 0.79557586
0.9332104 0.80268335
0.8750695 0.85202146
0.6118952 0.7097827
0.8920618 0.821998
0.5324428 0.9903159
0.91819274 0.86261046
0.5192468 0.9722464
0.83845675 0.71260023
0.6486491 0.8134488
0.88618696 0.6830846
0.6311127 0.9898591
0.57851183 0.5092869
0.49135232 0.9265678
0.59312344 0.9842379
0.93814886 0.54448175
0.43576276 0.53009105
0.7514479 0.95858145
0.78619707 0.99096024
0.41649032 0.55681825
0.5145463 0.82212365
0.7147763 0.5483123
0.5192461 0.89758635
0.57622635 0.9398031
0.7392111 0.7811234
0.93885565 0.5564766
0.8611978 0.93706393
0.48129165 0.95179105
0.80962634 0.99454343
0.6483929 0.5043621
0.43207467 0.6379645
0.9410455 0.87495303
0.60550463 0.6123345
0.9180447 0.6686789
0.63342535 0.679896
0.9010562 0.586846
0.5659157 0.7176291
0.8346417 0.69469523
0.8741827 0.6720892
0.6939548 0.59962225
0.91982913 0.8993151
0.49202943 0.845863
0.68378043 0.65068257
0.67332983 0.7626759
0.7186034 0.7756413
0.93953025 0.5500028
0.9868555 0.75723827
0.62998676 0.52566075
0.92972887 0.9286909
0.60733604 0.6427393
0.4423126 0.9000385
0.7239547 0.8950547
0.60694623 0.9737098
0.5578046 0.7464398
0.9081738 0.97583354
0.6852436 0.5663707
0.8871888 0.86909986
0.8958442 0.5699165
0.90596867 0.61349905
0.621665 0.60954165
0.8577583 0.81153
0.81139135 0.80581343
0.87764776 0.5499476
0.9301406 0.7683561
0.90652823 0.6594304
0.7093959 0.5769659
0.6780417 0.6445708
0.8379011 0.8452852
0.6474122 0.6613687
0.6022202 0.7290664
0.59926736 0.68226695
0.5512514 0.6785321
0.46129453 0.5649053

